danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.614,0.648,6,-8.622,1,0.0693,0.137,0.0112,0.118,0.335,133.962,audio_features,1P7xMiKHrAl4e5Vbi6NbPf,spotify:track:1P7xMiKHrAl4e5Vbi6NbPf,https://api.spotify.com/v1/tracks/1P7xMiKHrAl4e5Vbi6NbPf,https://api.spotify.com/v1/audio-analysis/1P7xMiKHrAl4e5Vbi6NbPf,197612,4
0.683,0.864,11,-7.115,0,0.0876,0.203,0.836,0.0922,0.355,140.01,audio_features,6FWAIkMvnS0ABEdBKcIp5K,spotify:track:6FWAIkMvnS0ABEdBKcIp5K,https://api.spotify.com/v1/tracks/6FWAIkMvnS0ABEdBKcIp5K,https://api.spotify.com/v1/audio-analysis/6FWAIkMvnS0ABEdBKcIp5K,139071,4
0.683,0.571,1,-7.721,1,0.0286,0.0335,0.0616,0.0957,0.29,120.044,audio_features,7ABUiQBM8cjktnp6QLTTaT,spotify:track:7ABUiQBM8cjktnp6QLTTaT,https://api.spotify.com/v1/tracks/7ABUiQBM8cjktnp6QLTTaT,https://api.spotify.com/v1/audio-analysis/7ABUiQBM8cjktnp6QLTTaT,261001,4
0.896,0.787,6,-7.668,1,0.133,0.115,0.501,0.3,0.126,131.03,audio_features,59AhbmCmtzcGVEYuzNXFIx,spotify:track:59AhbmCmtzcGVEYuzNXFIx,https://api.spotify.com/v1/tracks/59AhbmCmtzcGVEYuzNXFIx,https://api.spotify.com/v1/audio-analysis/59AhbmCmtzcGVEYuzNXFIx,181460,4
0.461,0.873,5,-1.806,1,0.0359,0.0107,0.000646,0.279,0.098,86.976,audio_features,3ho2d1iFlzRwsCBQJ4QNGv,spotify:track:3ho2d1iFlzRwsCBQJ4QNGv,https://api.spotify.com/v1/tracks/3ho2d1iFlzRwsCBQJ4QNGv,https://api.spotify.com/v1/audio-analysis/3ho2d1iFlzRwsCBQJ4QNGv,204138,4
0.571,0.619,8,-6.275,0,0.0906,0.315,0.000759,0.121,0.349,166.814,audio_features,3q53rFJ6wnhLhm6W8VlA8P,spotify:track:3q53rFJ6wnhLhm6W8VlA8P,https://api.spotify.com/v1/tracks/3q53rFJ6wnhLhm6W8VlA8P,https://api.spotify.com/v1/audio-analysis/3q53rFJ6wnhLhm6W8VlA8P,171279,4
0.66,0.968,6,-6.147,0,0.058,0.000505,0.874,0.104,0.657,148.018,audio_features,3tYYypENWxaS1DKUtcH8S8,spotify:track:3tYYypENWxaS1DKUtcH8S8,https://api.spotify.com/v1/tracks/3tYYypENWxaS1DKUtcH8S8,https://api.spotify.com/v1/audio-analysis/3tYYypENWxaS1DKUtcH8S8,196917,4
0.667,0.956,6,-5.563,1,0.287,0.00385,0.0184,0.303,0.17,129.991,audio_features,76YXmewvHFse7tBeOTtSx3,spotify:track:76YXmewvHFse7tBeOTtSx3,https://api.spotify.com/v1/tracks/76YXmewvHFse7tBeOTtSx3,https://api.spotify.com/v1/audio-analysis/76YXmewvHFse7tBeOTtSx3,279692,4
0.621,0.575,11,-6.243,1,0.0564,0.265,0.0,0.0932,0.343,117.887,audio_features,1eGW1YBT17a5G1hKPWrpW7,spotify:track:1eGW1YBT17a5G1hKPWrpW7,https://api.spotify.com/v1/tracks/1eGW1YBT17a5G1hKPWrpW7,https://api.spotify.com/v1/audio-analysis/1eGW1YBT17a5G1hKPWrpW7,203610,4
0.631,0.411,5,-11.26,0,0.0401,0.849,0.864,0.104,0.117,115.968,audio_features,45Q6hkvGtzW0VUybDnQ4n8,spotify:track:45Q6hkvGtzW0VUybDnQ4n8,https://api.spotify.com/v1/tracks/45Q6hkvGtzW0VUybDnQ4n8,https://api.spotify.com/v1/audio-analysis/45Q6hkvGtzW0VUybDnQ4n8,228621,4
0.65,0.498,8,-8.835,1,0.0596,0.572,0.0144,0.201,0.108,120.056,audio_features,68Pr1RFCmybF7eK7m99a1n,spotify:track:68Pr1RFCmybF7eK7m99a1n,https://api.spotify.com/v1/tracks/68Pr1RFCmybF7eK7m99a1n,https://api.spotify.com/v1/audio-analysis/68Pr1RFCmybF7eK7m99a1n,198452,4
0.578,0.714,9,-7.907,0,0.0275,0.00246,0.134,0.151,0.0717,124.017,audio_features,0i5P9W2tN89iBojs7KQ0PD,spotify:track:0i5P9W2tN89iBojs7KQ0PD,https://api.spotify.com/v1/tracks/0i5P9W2tN89iBojs7KQ0PD,https://api.spotify.com/v1/audio-analysis/0i5P9W2tN89iBojs7KQ0PD,292157,4
0.713,0.719,4,-6.972,1,0.0455,0.164,0.0335,0.0853,0.24,119.993,audio_features,1nV6VafLPuRSsXgbDY3i6L,spotify:track:1nV6VafLPuRSsXgbDY3i6L,https://api.spotify.com/v1/tracks/1nV6VafLPuRSsXgbDY3i6L,https://api.spotify.com/v1/audio-analysis/1nV6VafLPuRSsXgbDY3i6L,184000,4
0.444,0.826,11,-5.239,1,0.0771,0.0203,0.0,0.382,0.327,149.97,audio_features,6BYzwbWg1Z2EB6VUXTYnhm,spotify:track:6BYzwbWg1Z2EB6VUXTYnhm,https://api.spotify.com/v1/tracks/6BYzwbWg1Z2EB6VUXTYnhm,https://api.spotify.com/v1/audio-analysis/6BYzwbWg1Z2EB6VUXTYnhm,250400,4
0.611,0.591,7,-9.105,0,0.0565,0.433,0.000481,0.128,0.0938,125.073,audio_features,4HRWIVz78yFcWNbZSKzDYY,spotify:track:4HRWIVz78yFcWNbZSKzDYY,https://api.spotify.com/v1/tracks/4HRWIVz78yFcWNbZSKzDYY,https://api.spotify.com/v1/audio-analysis/4HRWIVz78yFcWNbZSKzDYY,209178,4
0.638,0.541,6,-9.043,0,0.313,0.522,0.00104,0.128,0.223,103.031,audio_features,2BMtVVQPrhMR3bIoiFhwpQ,spotify:track:2BMtVVQPrhMR3bIoiFhwpQ,https://api.spotify.com/v1/tracks/2BMtVVQPrhMR3bIoiFhwpQ,https://api.spotify.com/v1/audio-analysis/2BMtVVQPrhMR3bIoiFhwpQ,197749,4
0.437,0.822,7,-4.074,0,0.0487,0.0494,1.29e-06,0.134,0.275,173.966,audio_features,0F1VAVqj021UkGntiDz4nx,spotify:track:0F1VAVqj021UkGntiDz4nx,https://api.spotify.com/v1/tracks/0F1VAVqj021UkGntiDz4nx,https://api.spotify.com/v1/audio-analysis/0F1VAVqj021UkGntiDz4nx,202759,4
0.738,0.53,11,-9.691,1,0.0512,0.19,0.0183,0.181,0.0823,123.964,audio_features,6klB3i7WPg51WX78i3t9yQ,spotify:track:6klB3i7WPg51WX78i3t9yQ,https://api.spotify.com/v1/tracks/6klB3i7WPg51WX78i3t9yQ,https://api.spotify.com/v1/audio-analysis/6klB3i7WPg51WX78i3t9yQ,193420,4
0.639,0.71,6,-3.358,1,0.0479,0.483,2.22e-06,0.219,0.373,136.004,audio_features,4bw3ZyWA1ui0Adu285NWDl,spotify:track:4bw3ZyWA1ui0Adu285NWDl,https://api.spotify.com/v1/tracks/4bw3ZyWA1ui0Adu285NWDl,https://api.spotify.com/v1/audio-analysis/4bw3ZyWA1ui0Adu285NWDl,248906,4
0.593,0.944,0,-4.387,1,0.036,0.106,0.0178,0.161,0.0846,127.966,audio_features,0bTcsfvvELwAupgm0DxhjK,spotify:track:0bTcsfvvELwAupgm0DxhjK,https://api.spotify.com/v1/tracks/0bTcsfvvELwAupgm0DxhjK,https://api.spotify.com/v1/audio-analysis/0bTcsfvvELwAupgm0DxhjK,153750,4
0.576,0.815,4,-7.088,0,0.0334,0.00966,0.00661,0.0911,0.039,124.975,audio_features,1FTrDODUS6bWx3eSCWu1Ym,spotify:track:1FTrDODUS6bWx3eSCWu1Ym,https://api.spotify.com/v1/tracks/1FTrDODUS6bWx3eSCWu1Ym,https://api.spotify.com/v1/audio-analysis/1FTrDODUS6bWx3eSCWu1Ym,250921,4
0.392,0.737,8,-3.882,1,0.0857,0.0523,0.000141,0.244,0.402,139.956,audio_features,1suqXPrYygZ7BYiSfaVZE4,spotify:track:1suqXPrYygZ7BYiSfaVZE4,https://api.spotify.com/v1/tracks/1suqXPrYygZ7BYiSfaVZE4,https://api.spotify.com/v1/audio-analysis/1suqXPrYygZ7BYiSfaVZE4,230571,4
0.644,0.616,1,-3.928,0,0.0391,0.0927,0.0,0.105,0.467,124.957,audio_features,3Dr0xDJwXy6JkiHNJfv5zd,spotify:track:3Dr0xDJwXy6JkiHNJfv5zd,https://api.spotify.com/v1/tracks/3Dr0xDJwXy6JkiHNJfv5zd,https://api.spotify.com/v1/audio-analysis/3Dr0xDJwXy6JkiHNJfv5zd,192000,4
0.511,0.804,4,-3.808,1,0.0433,0.0619,0.0,0.0873,0.484,145.055,audio_features,6DiogHhtwkVgUHUDUJVuXV,spotify:track:6DiogHhtwkVgUHUDUJVuXV,https://api.spotify.com/v1/tracks/6DiogHhtwkVgUHUDUJVuXV,https://api.spotify.com/v1/audio-analysis/6DiogHhtwkVgUHUDUJVuXV,224570,4
0.401,0.786,1,-6.455,0,0.055,0.367,0.0065,0.134,0.264,134.87,audio_features,6VpRQDOM7nQ6viuVUSXWGn,spotify:track:6VpRQDOM7nQ6viuVUSXWGn,https://api.spotify.com/v1/tracks/6VpRQDOM7nQ6viuVUSXWGn,https://api.spotify.com/v1/audio-analysis/6VpRQDOM7nQ6viuVUSXWGn,201199,4
0.64,0.737,0,-5.713,1,0.0424,0.232,4.23e-05,0.0777,0.201,123.038,audio_features,0uEOOlUaUT2bC2a3anIVjG,spotify:track:0uEOOlUaUT2bC2a3anIVjG,https://api.spotify.com/v1/tracks/0uEOOlUaUT2bC2a3anIVjG,https://api.spotify.com/v1/audio-analysis/0uEOOlUaUT2bC2a3anIVjG,241951,4
0.624,0.662,0,-9.403,0,0.048,0.0813,0.0172,0.0887,0.393,124.029,audio_features,0CUR9GVPMJmzz9r887N4UV,spotify:track:0CUR9GVPMJmzz9r887N4UV,https://api.spotify.com/v1/tracks/0CUR9GVPMJmzz9r887N4UV,https://api.spotify.com/v1/audio-analysis/0CUR9GVPMJmzz9r887N4UV,168000,4
0.543,0.615,0,-6.245,0,0.0335,0.0474,2.24e-06,0.183,0.219,124.935,audio_features,2eIyg8yc98jIX7g3tsbRcI,spotify:track:2eIyg8yc98jIX7g3tsbRcI,https://api.spotify.com/v1/tracks/2eIyg8yc98jIX7g3tsbRcI,https://api.spotify.com/v1/audio-analysis/2eIyg8yc98jIX7g3tsbRcI,194160,4
0.406,0.692,3,-4.96,1,0.0313,0.164,1.58e-05,0.184,0.197,144.959,audio_features,5TQDtOeQ3IU2VqKbCn6Rwq,spotify:track:5TQDtOeQ3IU2VqKbCn6Rwq,https://api.spotify.com/v1/tracks/5TQDtOeQ3IU2VqKbCn6Rwq,https://api.spotify.com/v1/audio-analysis/5TQDtOeQ3IU2VqKbCn6Rwq,238345,4
0.543,0.623,10,-4.067,1,0.0314,0.204,0.0,0.161,0.171,127.884,audio_features,6nbXYLeP21ksEQNFrHl2a2,spotify:track:6nbXYLeP21ksEQNFrHl2a2,https://api.spotify.com/v1/tracks/6nbXYLeP21ksEQNFrHl2a2,https://api.spotify.com/v1/audio-analysis/6nbXYLeP21ksEQNFrHl2a2,198750,4
0.666,0.796,5,-6.483,0,0.0491,0.276,0.000139,0.305,0.283,130.043,audio_features,141LKU6Shr5ogV6hDYQeuf,spotify:track:141LKU6Shr5ogV6hDYQeuf,https://api.spotify.com/v1/tracks/141LKU6Shr5ogV6hDYQeuf,https://api.spotify.com/v1/audio-analysis/141LKU6Shr5ogV6hDYQeuf,195758,4
0.249,0.732,1,-6.455,1,0.104,0.182,0.0,0.117,0.328,169.896,audio_features,2wwSQbfTJUqNqDch31XUpW,spotify:track:2wwSQbfTJUqNqDch31XUpW,https://api.spotify.com/v1/tracks/2wwSQbfTJUqNqDch31XUpW,https://api.spotify.com/v1/audio-analysis/2wwSQbfTJUqNqDch31XUpW,225882,4
0.664,0.77,8,-8.371,0,0.0597,0.217,0.000163,0.17,0.914,172.03,audio_features,3f5W7B3MxSartmmom92jGj,spotify:track:3f5W7B3MxSartmmom92jGj,https://api.spotify.com/v1/tracks/3f5W7B3MxSartmmom92jGj,https://api.spotify.com/v1/audio-analysis/3f5W7B3MxSartmmom92jGj,171622,4
0.651,0.783,0,-6.162,1,0.0501,0.045,0.0,0.0628,0.311,119.995,audio_features,2ayyzfxamdoNRDI0au3wva,spotify:track:2ayyzfxamdoNRDI0au3wva,https://api.spotify.com/v1/tracks/2ayyzfxamdoNRDI0au3wva,https://api.spotify.com/v1/audio-analysis/2ayyzfxamdoNRDI0au3wva,136000,4
0.526,0.716,11,-3.639,1,0.0348,0.375,0.0,0.115,0.194,124.97,audio_features,2vm52EstTRxGsvQ44gEFRL,spotify:track:2vm52EstTRxGsvQ44gEFRL,https://api.spotify.com/v1/tracks/2vm52EstTRxGsvQ44gEFRL,https://api.spotify.com/v1/audio-analysis/2vm52EstTRxGsvQ44gEFRL,207360,4
0.667,0.89,1,-3.334,0,0.0428,0.0462,0.0,0.108,0.231,127.98,audio_features,3cFdgPFBfGZuPisJhyN5az,spotify:track:3cFdgPFBfGZuPisJhyN5az,https://api.spotify.com/v1/tracks/3cFdgPFBfGZuPisJhyN5az,https://api.spotify.com/v1/audio-analysis/3cFdgPFBfGZuPisJhyN5az,154513,4
0.629,0.809,6,-5.775,0,0.0339,0.00463,0.0347,0.205,0.177,122.975,audio_features,3zbbRebB1rzlXJgq7Ufn8V,spotify:track:3zbbRebB1rzlXJgq7Ufn8V,https://api.spotify.com/v1/tracks/3zbbRebB1rzlXJgq7Ufn8V,https://api.spotify.com/v1/audio-analysis/3zbbRebB1rzlXJgq7Ufn8V,178049,4
0.563,0.83,0,-5.984,0,0.0339,0.014,8.16e-05,0.121,0.146,128.04,audio_features,6S2MDC31VIH79OwGU87L0s,spotify:track:6S2MDC31VIH79OwGU87L0s,https://api.spotify.com/v1/tracks/6S2MDC31VIH79OwGU87L0s,https://api.spotify.com/v1/audio-analysis/6S2MDC31VIH79OwGU87L0s,170625,4
0.486,0.605,6,-7.378,0,0.0448,0.128,0.0,0.186,0.12,84.863,audio_features,6upXAlN0tlTavXMenVWna9,spotify:track:6upXAlN0tlTavXMenVWna9,https://api.spotify.com/v1/tracks/6upXAlN0tlTavXMenVWna9,https://api.spotify.com/v1/audio-analysis/6upXAlN0tlTavXMenVWna9,262393,4
0.376,0.792,6,-3.443,0,0.0664,0.0348,0.0,0.103,0.199,135.302,audio_features,6QyteQFqwV52K3YAs2a3pf,spotify:track:6QyteQFqwV52K3YAs2a3pf,https://api.spotify.com/v1/tracks/6QyteQFqwV52K3YAs2a3pf,https://api.spotify.com/v1/audio-analysis/6QyteQFqwV52K3YAs2a3pf,208889,4
0.482,0.595,0,-6.213,0,0.0492,0.465,9.49e-05,0.278,0.16,149.919,audio_features,7ao8imeoghP0rWSOrIJalv,spotify:track:7ao8imeoghP0rWSOrIJalv,https://api.spotify.com/v1/tracks/7ao8imeoghP0rWSOrIJalv,https://api.spotify.com/v1/audio-analysis/7ao8imeoghP0rWSOrIJalv,203530,4
0.816,0.902,10,-3.206,1,0.0485,0.134,6.64e-06,0.084,0.869,118.031,audio_features,76BUikFfXcbbOasPMbOCaZ,spotify:track:76BUikFfXcbbOasPMbOCaZ,https://api.spotify.com/v1/tracks/76BUikFfXcbbOasPMbOCaZ,https://api.spotify.com/v1/audio-analysis/76BUikFfXcbbOasPMbOCaZ,180127,4
0.673,0.893,0,-7.695,1,0.0661,0.0738,0.0376,0.134,0.057,127.96,audio_features,0gn9MeXvXeCW9XjaUoRPO9,spotify:track:0gn9MeXvXeCW9XjaUoRPO9,https://api.spotify.com/v1/tracks/0gn9MeXvXeCW9XjaUoRPO9,https://api.spotify.com/v1/audio-analysis/0gn9MeXvXeCW9XjaUoRPO9,215307,4
0.641,0.726,2,-6.921,1,0.0381,0.176,0.794,0.0972,0.0416,124.012,audio_features,61Hn9ssQkVEWq4ZmPwHyzd,spotify:track:61Hn9ssQkVEWq4ZmPwHyzd,https://api.spotify.com/v1/tracks/61Hn9ssQkVEWq4ZmPwHyzd,https://api.spotify.com/v1/audio-analysis/61Hn9ssQkVEWq4ZmPwHyzd,333871,4
0.797,0.711,8,-6.471,1,0.09,0.0232,4.78e-05,0.196,0.619,122.032,audio_features,7aVvHrB8hLb7421u4sp7S8,spotify:track:7aVvHrB8hLb7421u4sp7S8,https://api.spotify.com/v1/tracks/7aVvHrB8hLb7421u4sp7S8,https://api.spotify.com/v1/audio-analysis/7aVvHrB8hLb7421u4sp7S8,137213,4
0.587,0.782,11,-4.932,0,0.0398,0.0169,5.59e-06,0.367,0.292,116.973,audio_features,3BajuGMCYm9PJaVOPYCN47,spotify:track:3BajuGMCYm9PJaVOPYCN47,https://api.spotify.com/v1/tracks/3BajuGMCYm9PJaVOPYCN47,https://api.spotify.com/v1/audio-analysis/3BajuGMCYm9PJaVOPYCN47,239487,4
0.489,0.957,8,-2.697,1,0.0569,0.012,0.0768,0.197,0.0659,174.021,audio_features,2nQyEHecmmt0WE43mOsScr,spotify:track:2nQyEHecmmt0WE43mOsScr,https://api.spotify.com/v1/tracks/2nQyEHecmmt0WE43mOsScr,https://api.spotify.com/v1/audio-analysis/2nQyEHecmmt0WE43mOsScr,255172,4
0.407,0.638,10,-8.886,0,0.0447,0.000534,0.531,0.0986,0.159,111.392,audio_features,7fJ5UGjo2oiNG1pmIboATC,spotify:track:7fJ5UGjo2oiNG1pmIboATC,https://api.spotify.com/v1/tracks/7fJ5UGjo2oiNG1pmIboATC,https://api.spotify.com/v1/audio-analysis/7fJ5UGjo2oiNG1pmIboATC,273147,4
0.504,0.762,10,-7.861,0,0.036,0.00102,0.701,0.128,0.0317,123.968,audio_features,0ThPAtLfX0NbibIrEfWFHi,spotify:track:0ThPAtLfX0NbibIrEfWFHi,https://api.spotify.com/v1/tracks/0ThPAtLfX0NbibIrEfWFHi,https://api.spotify.com/v1/audio-analysis/0ThPAtLfX0NbibIrEfWFHi,255992,4
0.291,0.693,7,-5.941,0,0.0395,0.105,0.0,0.19,0.197,73.713,audio_features,5nAcDjHi1Sn9d24ZPwYpZc,spotify:track:5nAcDjHi1Sn9d24ZPwYpZc,https://api.spotify.com/v1/tracks/5nAcDjHi1Sn9d24ZPwYpZc,https://api.spotify.com/v1/audio-analysis/5nAcDjHi1Sn9d24ZPwYpZc,182350,4
0.634,0.835,8,-2.877,1,0.0588,0.096,0.00993,0.285,0.212,110.007,audio_features,26wuBc04catG1QQyYupr35,spotify:track:26wuBc04catG1QQyYupr35,https://api.spotify.com/v1/tracks/26wuBc04catG1QQyYupr35,https://api.spotify.com/v1/audio-analysis/26wuBc04catG1QQyYupr35,253122,4
0.715,0.77,6,-5.598,1,0.109,0.0615,2.62e-05,0.134,0.359,113.015,audio_features,0FYWktQGzoRXziTRhx25zS,spotify:track:0FYWktQGzoRXziTRhx25zS,https://api.spotify.com/v1/tracks/0FYWktQGzoRXziTRhx25zS,https://api.spotify.com/v1/audio-analysis/0FYWktQGzoRXziTRhx25zS,190424,4
0.631,0.914,7,-5.098,0,0.117,0.00415,0.000199,0.11,0.757,127.959,audio_features,0tI7SJjaezftm7xOaaIG2u,spotify:track:0tI7SJjaezftm7xOaaIG2u,https://api.spotify.com/v1/tracks/0tI7SJjaezftm7xOaaIG2u,https://api.spotify.com/v1/audio-analysis/0tI7SJjaezftm7xOaaIG2u,165000,4
0.635,0.609,5,-5.575,1,0.0291,0.0052,0.0,0.21,0.47,105.017,audio_features,2WIxF9PM27nC3l1aNFkLMT,spotify:track:2WIxF9PM27nC3l1aNFkLMT,https://api.spotify.com/v1/tracks/2WIxF9PM27nC3l1aNFkLMT,https://api.spotify.com/v1/audio-analysis/2WIxF9PM27nC3l1aNFkLMT,192160,4
0.647,0.773,4,-5.893,0,0.0403,0.00854,0.0107,0.714,0.0682,121.997,audio_features,1m66iYSRv0qEQBo0RqyPaw,spotify:track:1m66iYSRv0qEQBo0RqyPaw,https://api.spotify.com/v1/tracks/1m66iYSRv0qEQBo0RqyPaw,https://api.spotify.com/v1/audio-analysis/1m66iYSRv0qEQBo0RqyPaw,174344,4
0.488,0.73,0,-5.106,1,0.0331,0.0315,0.000961,0.127,0.133,137.921,audio_features,1Y3rH662UDCRPkZe1KUOyM,spotify:track:1Y3rH662UDCRPkZe1KUOyM,https://api.spotify.com/v1/tracks/1Y3rH662UDCRPkZe1KUOyM,https://api.spotify.com/v1/audio-analysis/1Y3rH662UDCRPkZe1KUOyM,197472,4
0.598,0.895,8,-4.844,0,0.0798,0.0215,5.16e-05,0.178,0.434,125.968,audio_features,5w6NzsoExb9pPhoEN9aWRc,spotify:track:5w6NzsoExb9pPhoEN9aWRc,https://api.spotify.com/v1/tracks/5w6NzsoExb9pPhoEN9aWRc,https://api.spotify.com/v1/audio-analysis/5w6NzsoExb9pPhoEN9aWRc,194286,4
0.764,0.489,7,-9.41,1,0.0332,0.249,0.00176,0.0894,0.496,119.953,audio_features,1hBvUKlvyia60edCcBsxkv,spotify:track:1hBvUKlvyia60edCcBsxkv,https://api.spotify.com/v1/tracks/1hBvUKlvyia60edCcBsxkv,https://api.spotify.com/v1/audio-analysis/1hBvUKlvyia60edCcBsxkv,207628,4
0.73,0.398,11,-13.638,0,0.0465,0.096,0.0458,0.0933,0.419,121.944,audio_features,5aFD0QPy4BQqUq39l0o5HD,spotify:track:5aFD0QPy4BQqUq39l0o5HD,https://api.spotify.com/v1/tracks/5aFD0QPy4BQqUq39l0o5HD,https://api.spotify.com/v1/audio-analysis/5aFD0QPy4BQqUq39l0o5HD,288880,4
0.496,0.679,8,-6.893,1,0.0345,0.0308,0.00327,0.316,0.224,105.059,audio_features,3Up1MsHqcxUVgB2iuqFRq2,spotify:track:3Up1MsHqcxUVgB2iuqFRq2,https://api.spotify.com/v1/tracks/3Up1MsHqcxUVgB2iuqFRq2,https://api.spotify.com/v1/audio-analysis/3Up1MsHqcxUVgB2iuqFRq2,268966,4
0.444,0.719,1,-3.513,0,0.0666,0.122,5.3e-06,0.115,0.159,149.941,audio_features,7hCZVX8ogwzgszIKtkD6Bv,spotify:track:7hCZVX8ogwzgszIKtkD6Bv,https://api.spotify.com/v1/tracks/7hCZVX8ogwzgszIKtkD6Bv,https://api.spotify.com/v1/audio-analysis/7hCZVX8ogwzgszIKtkD6Bv,272000,4
0.479,0.843,10,-4.369,0,0.0346,0.185,0.00221,0.178,0.293,121.959,audio_features,28MLM0VRhhcqtWzxsNLvwu,spotify:track:28MLM0VRhhcqtWzxsNLvwu,https://api.spotify.com/v1/tracks/28MLM0VRhhcqtWzxsNLvwu,https://api.spotify.com/v1/audio-analysis/28MLM0VRhhcqtWzxsNLvwu,223129,4
0.695,0.819,10,-5.519,0,0.0373,0.00902,4.98e-06,0.42,0.423,120.021,audio_features,2NjqrHNV2jedO8CKw3ABgZ,spotify:track:2NjqrHNV2jedO8CKw3ABgZ,https://api.spotify.com/v1/tracks/2NjqrHNV2jedO8CKw3ABgZ,https://api.spotify.com/v1/audio-analysis/2NjqrHNV2jedO8CKw3ABgZ,148500,4
0.598,0.827,9,-6.381,0,0.0262,0.000556,0.268,0.0967,0.484,128.004,audio_features,5RT22k0yL1HpwbftyNjDjP,spotify:track:5RT22k0yL1HpwbftyNjDjP,https://api.spotify.com/v1/tracks/5RT22k0yL1HpwbftyNjDjP,https://api.spotify.com/v1/audio-analysis/5RT22k0yL1HpwbftyNjDjP,239735,4
0.522,0.6,8,-6.871,1,0.0447,0.0483,0.0,0.419,0.127,115.153,audio_features,0HNCtRy85eByDaQI2K92Xn,spotify:track:0HNCtRy85eByDaQI2K92Xn,https://api.spotify.com/v1/tracks/0HNCtRy85eByDaQI2K92Xn,https://api.spotify.com/v1/audio-analysis/0HNCtRy85eByDaQI2K92Xn,237133,4
0.441,0.725,9,-6.856,0,0.0488,0.144,0.141,0.144,0.0646,118.048,audio_features,0VH9sKPtKbkxllpqyYmJ7E,spotify:track:0VH9sKPtKbkxllpqyYmJ7E,https://api.spotify.com/v1/tracks/0VH9sKPtKbkxllpqyYmJ7E,https://api.spotify.com/v1/audio-analysis/0VH9sKPtKbkxllpqyYmJ7E,264676,4
0.699,0.609,1,-11.505,0,0.0663,0.26,0.338,0.11,0.121,120.025,audio_features,1C4c6ojhV5NJDIS8KpDNNo,spotify:track:1C4c6ojhV5NJDIS8KpDNNo,https://api.spotify.com/v1/tracks/1C4c6ojhV5NJDIS8KpDNNo,https://api.spotify.com/v1/audio-analysis/1C4c6ojhV5NJDIS8KpDNNo,228846,4
0.209,0.634,9,-7.689,1,0.0538,0.000904,0.0,0.131,0.105,170.213,audio_features,1Ylkd7GPx0VpwHNlAGpig2,spotify:track:1Ylkd7GPx0VpwHNlAGpig2,https://api.spotify.com/v1/tracks/1Ylkd7GPx0VpwHNlAGpig2,https://api.spotify.com/v1/audio-analysis/1Ylkd7GPx0VpwHNlAGpig2,241412,4
0.618,0.682,0,-5.071,1,0.145,0.148,0.0,0.148,0.146,126.006,audio_features,44oPs8vjsT9v6Hjt50TvVh,spotify:track:44oPs8vjsT9v6Hjt50TvVh,https://api.spotify.com/v1/tracks/44oPs8vjsT9v6Hjt50TvVh,https://api.spotify.com/v1/audio-analysis/44oPs8vjsT9v6Hjt50TvVh,188053,4
0.781,0.61,5,-7.389,0,0.0384,0.172,0.547,0.105,0.286,120.971,audio_features,7FBtH4DLSGoURtst3KHcTA,spotify:track:7FBtH4DLSGoURtst3KHcTA,https://api.spotify.com/v1/tracks/7FBtH4DLSGoURtst3KHcTA,https://api.spotify.com/v1/audio-analysis/7FBtH4DLSGoURtst3KHcTA,181280,4
0.689,0.577,5,-8.33,0,0.0342,0.281,0.00595,0.112,0.541,123.994,audio_features,4b7pT27gKEESHwnffFMDUp,spotify:track:4b7pT27gKEESHwnffFMDUp,https://api.spotify.com/v1/tracks/4b7pT27gKEESHwnffFMDUp,https://api.spotify.com/v1/audio-analysis/4b7pT27gKEESHwnffFMDUp,217016,4
0.694,0.813,6,-5.278,1,0.0376,0.0718,0.00147,0.123,0.233,121.988,audio_features,3jOyg77BUcPtbRtObyogTG,spotify:track:3jOyg77BUcPtbRtObyogTG,https://api.spotify.com/v1/tracks/3jOyg77BUcPtbRtObyogTG,https://api.spotify.com/v1/audio-analysis/3jOyg77BUcPtbRtObyogTG,158719,4
0.729,0.818,9,-6.569,0,0.0499,0.176,0.000403,0.302,0.438,123.997,audio_features,591wGDMg5Bnus2laEIK2Ac,spotify:track:591wGDMg5Bnus2laEIK2Ac,https://api.spotify.com/v1/tracks/591wGDMg5Bnus2laEIK2Ac,https://api.spotify.com/v1/audio-analysis/591wGDMg5Bnus2laEIK2Ac,187747,4
0.392,0.723,1,-4.418,1,0.0319,0.0132,0.0,0.0843,0.27,174.012,audio_features,1sWWOV3HQuvJ3N2z6dtu2W,spotify:track:1sWWOV3HQuvJ3N2z6dtu2W,https://api.spotify.com/v1/tracks/1sWWOV3HQuvJ3N2z6dtu2W,https://api.spotify.com/v1/audio-analysis/1sWWOV3HQuvJ3N2z6dtu2W,230345,4
0.687,0.624,10,-4.759,0,0.0337,0.431,0.864,0.109,0.21,141.996,audio_features,18354LBwPIgO5DJ8vzOsGg,spotify:track:18354LBwPIgO5DJ8vzOsGg,https://api.spotify.com/v1/tracks/18354LBwPIgO5DJ8vzOsGg,https://api.spotify.com/v1/audio-analysis/18354LBwPIgO5DJ8vzOsGg,155493,4
